,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
137,1441434.0,For Foreign business guest+WiFi+Spa+Pool+Jacuzzi+,7740056,Mireya Cristina,CuauhtÃ©moc,19.427969,-99.161293,Entire home/apt,1636.0,5.0,206.0,17/04/2022,1.91,2.0,170.0,1.0
138,2516668.0,Room in new apartment of 1250ftÂ²,3729922,Pedro,Benito JuÃ¡rez,19.39507,-99.15226,Private room,350.0,30.0,0.0,31/12/2022,1.5860325810283387,1.0,365.0,0.0
139,1462549.0,Charming loft near Reforma Ave.,7838265,Ernesto,Miguel Hidalgo,19.42833,-99.17634,Entire home/apt,1100.0,5.0,75.0,30/05/2022,0.7,11.0,30.0,9.0
140,2519535.0,"Villa MarÃ­a, Heart of Coyoacan",5870021,HÃ©ctor,CoyoacÃ¡n,19.35418,-99.16338,Private room,1200.0,1.0,64.0,18/04/2022,0.64,5.0,352.0,1.0
141,458808.0,Departamento  Roma Norte- Sanitizado,2281290,Suites,CuauhtÃ©moc,19.42675,-99.1613,Entire home/apt,721.0,1.0,61.0,28/05/2022,0.75,46.0,356.0,28.0
142,1476127.0,HabitaciÃ³n  Frida - cocina y balcÃ³n  compartido,7900007,Lety Y Richard,Benito JuÃ¡rez,19.38021,-99.16878,Private room,799.0,1.0,186.0,04/06/2022,1.74,2.0,358.0,21.0
143,2521698.0,Art Deco in Condesa King,12910391,Alejandro,CuauhtÃ©moc,19.41356,-99.17586,Private room,1414.0,2.0,95.0,07/06/2022,1.08,3.0,282.0,19.0
144,1483498.0,"Location: Cozy, Peaceful & Sunny 2bedrms 1.5baths",7936694,Luz,CuauhtÃ©moc,19.4144,-99.17742,Entire home/apt,1062.0,2.0,203.0,13/05/2022,1.9,1.0,152.0,13.0
145,486913.0,Spacious 60Â´s / San Rafael-Reforma check in 24hrs,2409917,DarÃ­o,CuauhtÃ©moc,19.43898,-99.16142,Entire home/apt,749.0,1.0,28.0,11/06/2022,0.23,3.0,297.0,5.0
146,1483664.0,Short/Long Term near Coyoacan&Cntr Nat delas Artes,6373011,La Casita DF,Iztapalapa,19.35796,-99.12219,Private room,608.0,30.0,3.0,29/10/2018,0.06,2.0,365.0,0.0
147,491412.0,Luxury Room for rent in Santa Fe area MÃ©xico City,2428947,Esther,Miguel Hidalgo,19.38875,-99.24067,Private room,1143.0,7.0,0.0,31/12/2022,1.5860325810283387,1.0,88.0,0.0
148,2537481.0,Beautiful Hideaway in Historic Building Across from the Park,12992813,Roberto,CuauhtÃ©moc,19.42018,-99.15945,Entire home/apt,2807.0,2.0,286.0,02/06/2022,3.07,2.0,347.0,37.0
149,1555819.0,New Suite in Vintage Home in Roma/Condesa,8282570,Thomas,CuauhtÃ©moc,19.41709,-99.16603,Entire home/apt,1629.0,3.0,288.0,30/05/2022,2.69,3.0,138.0,34.0
150,2537521.0,Comfortable and luminous Apt with Balcony n 100Mb,4796027,Marco,CuauhtÃ©moc,19.4218,-99.16474,Entire home/apt,2527.0,2.0,168.0,04/06/2022,1.78,2.0,355.0,2.0
151,499553.0,"Deluxe 4-BR penthouse, views, historic center",1297488,Petra,CuauhtÃ©moc,19.43621,-99.13874,Entire home/apt,3776.0,3.0,23.0,08/12/2019,0.19,5.0,248.0,0.0
152,1565220.0,Descansa en la Suite de la Abuelita San Angel CDMX,2518152,Martha Y Pancho,Ãlvaro ObregÃ³n,19.34735,-99.19016,Hotel room,2900.0,1.0,23.0,02/06/2018,0.22,7.0,365.0,0.0
153,499676.0,"Fabulous 3BR penthouse, Views, Historic Center",1297488,Petra,CuauhtÃ©moc,19.43651,-99.13905,Entire home/apt,6058.0,3.0,2.0,14/12/2014,0.02,5.0,275.0,0.0
154,1627630.0,Recline on the Terrace of this 1920s Art Nouveau Mansion,8282570,Thomas,CuauhtÃ©moc,19.41501,-99.16565,Entire home/apt,1650.0,3.0,274.0,09/06/2022,2.58,3.0,119.0,38.0
155,501037.0,The best cheap flat in La Condesa!!,1364145,Humberto,CuauhtÃ©moc,19.41578,-99.17425,Entire home/apt,1200.0,5.0,84.0,01/06/2022,0.7,2.0,97.0,25.0
156,2540221.0,Amplio espacio con 2 habitaciones.,13007874,Eduardo,CoyoacÃ¡n,19.34347,-99.16108,Entire home/apt,1176.0,3.0,29.0,26/02/2022,0.32,1.0,358.0,2.0
157,1635595.0,Stylish home in the heart of Mexico City,8686853,Marina,CuauhtÃ©moc,19.43149,-99.165543,Entire home/apt,2163.0,1.0,7.0,07/06/2022,1.15,1.0,99.0,7.0
158,2546210.0,Two rooms in Narvarte apartment,13036898,Luis,Benito JuÃ¡rez,19.39561,-99.15013,Private room,250.0,5.0,3.0,01/08/2014,0.03,1.0,356.0,0.0
159,1656382.0,HabitaciÃ³n individual c baÃ±o propio,796221,Karla,CuauhtÃ©moc,19.41095,-99.18215,Private room,1292.0,1.0,0.0,31/12/2022,1.5860325810283387,1.0,365.0,0.0
160,2547576.0,1BR Studio in the heart of Coyoacan,7520833,Carlos Miguel,CoyoacÃ¡n,19.34706,-99.16568,Entire home/apt,650.0,3.0,55.0,21/05/2022,0.55,2.0,306.0,15.0
161,517503.0,Nice big room near airport,2547499,Irma,Venustiano Carranza,19.43784,-99.07903,Private room,550.0,1.0,198.0,02/06/2022,3.86,3.0,325.0,37.0
162,1662282.0,Roma Norte apt. sleeps 2 (-4),4378849,Gregor,CuauhtÃ©moc,19.4154,-99.15701,Entire home/apt,1212.0,10.0,51.0,05/08/2021,0.48,1.0,295.0,1.0
163,521867.0,Beautiful  bedroom in Mexico City near Sta Fe,2566613,Flor,Ãlvaro ObregÃ³n,19.38552,-99.22276,Private room,507.0,2.0,0.0,31/12/2022,1.5860325810283387,1.0,87.0,0.0
164,2601933.0,Luxury Apartments in Roma/Condesa,8618270,Benjamin And Martha,CuauhtÃ©moc,19.41728,-99.16635,Entire home/apt,2500.0,3.0,5.0,05/11/2021,0.06,4.0,365.0,2.0
165,1676923.0,Two Floor apartment in Porfirian Town House,18979393,Eva,CuauhtÃ©moc,19.41919,-99.15894,Entire home/apt,1918.0,2.0,264.0,19/06/2022,2.55,1.0,263.0,53.0
166,2608105.0,HabitaciÃ³n y estudio con TV,10633036,Marcela,Miguel Hidalgo,19.40953,-99.18697,Private room,639.0,2.0,16.0,01/03/2020,0.19,1.0,54.0,0.0
167,1689161.0,"Cozy apartment in Condesa, Mexico",8879557,Ana & Javier,CuauhtÃ©moc,19.41147,-99.17284,Entire home/apt,1053.0,2.0,116.0,02/06/2022,1.11,1.0,199.0,14.0
168,2643099.0,Charming room Center Coyoacan FRIDA,13530256,Pilar,CoyoacÃ¡n,19.33753,-99.15454,Private room,507.0,2.0,38.0,29/05/2022,0.39,2.0,364.0,1.0
169,525618.0,Beautiful Colonia Roma apartment,2566629,Alejandra & Billy,CuauhtÃ©moc,19.41588,-99.15981,Entire home/apt,2308.0,360.0,26.0,10/09/2018,0.22,1.0,264.0,0.0
170,1727725.0,"Descansa en la suite del geÃ³grafo, San Angel CDMX",2518152,Martha Y Pancho,Ãlvaro ObregÃ³n,19.34923,-99.19307,Private room,2200.0,1.0,31.0,17/11/2019,0.3,7.0,365.0,0.0
171,527473.0,Roma Condesa Espectacular Home,158585,Fernando,CuauhtÃ©moc,19.41887,-99.17333,Entire home/apt,3903.0,2.0,252.0,14/06/2022,2.1,1.0,216.0,52.0
172,1736063.0,"CÃ³modo Estudio del BotÃ¡nico, San Angel CDMX",2518152,Martha Y Pancho,Ãlvaro ObregÃ³n,19.34723,-99.19396,Hotel room,1800.0,1.0,35.0,22/05/2022,0.35,7.0,365.0,1.0
173,544105.0,"Nuevo Polanco, increÃ­ble ubicaciÃ³n! (Hab Priv)",2674950,Elizabeth,Miguel Hidalgo,19.4419,-99.20079,Private room,900.0,2.0,36.0,19/06/2022,0.6,1.0,73.0,10.0
174,2691955.0,Master bedroom  big apartment Condesa MÃ©xico City,13776595,RaÃºl,CuauhtÃ©moc,19.40759,-99.17253,Private room,920.0,14.0,77.0,05/10/2017,0.77,3.0,347.0,0.0
175,2702917.0,A small independent space,13833034,Gabriele,Miguel Hidalgo,19.41633,-99.18026,Private room,540.0,5.0,10.0,02/06/2020,0.1,1.0,172.0,0.0
176,1768385.0,Amazing location /  Behind Hilton Hotel,1004821,Angela,CuauhtÃ©moc,19.43432,-99.14581,Entire home/apt,1018.0,2.0,291.0,16/06/2022,2.83,5.0,112.0,71.0
177,2715327.0,DOWNTOWN KING!!!,13894824,Marcye,CuauhtÃ©moc,19.43341,-99.15124,Entire home/apt,683.0,3.0,32.0,20/12/2021,0.32,5.0,353.0,5.0
178,567176.0,Un descanso en CDMX,2336127,Ana Karen,CuauhtÃ©moc,19.45595,-99.15944,Private room,250.0,7.0,24.0,18/01/2020,0.29,1.0,362.0,0.0
179,1797749.0,40's Apartment downtown Mexico City,1498570,Manuel,CuauhtÃ©moc,19.41143,-99.16533,Entire home/apt,1559.0,2.0,94.0,20/06/2022,0.91,1.0,339.0,25.0
180,571166.0,MODERN/HIP FURNISHED APARTMENT ( S1 Condesa Haus),196253,Condesa Haus Bed & Breakfast  CDMX,CuauhtÃ©moc,19.41346,-99.1775,Hotel room,2625.0,1.0,1.0,08/02/2019,0.02,11.0,32.0,0.0
181,579534.0,"""Frida"" beautiful Private Room",1326107,Jacqueline,CuauhtÃ©moc,19.41269,-99.15512,Private room,550.0,5.0,13.0,30/04/2022,0.12,4.0,285.0,5.0
182,2729425.0,"Bright, quiet, clean, centric, garden view",12581631,Pablo,Benito JuÃ¡rez,19.39551,-99.17676,Private room,220.0,15.0,2.0,18/12/2021,0.03,8.0,0.0,1.0
183,1798108.0,Near park Mexico. Brilliant and renovated flat!,1595855,Yahir,CuauhtÃ©moc,19.41638,-99.16868,Entire home/apt,1171.0,180.0,8.0,09/05/2021,0.08,1.0,365.0,0.0
184,1826212.0,nice apartment in colonia del Valle,9556116,Raquel,Benito JuÃ¡rez,19.38089,-99.17245,Entire home/apt,1000.0,5.0,91.0,19/11/2021,0.88,1.0,319.0,2.0
185,2729571.0,Great apartment Mexico city center,13969223,Lupita,CuauhtÃ©moc,19.44551,-99.15605,Entire home/apt,990.0,3.0,66.0,19/02/2020,0.71,1.0,178.0,0.0
186,583039.0,"historic center, balcony overlooking the city 12D",2872228,Bruce,CuauhtÃ©moc,19.43374,-99.14616,Entire home/apt,1341.0,2.0,62.0,05/06/2022,0.53,10.0,210.0,9.0
187,1850394.0,Beauty PH 2bed ROOF GARDEN,9664207,Francisco,CuauhtÃ©moc,19.43122,-99.15562,Entire home/apt,1760.0,1.0,263.0,06/06/2022,2.54,2.0,221.0,14.0
188,607833.0,Apartment close to the BasÃ­lica.,1849414,Omar,Gustavo A. Madero,19.48321,-99.11241,Private room,406.0,3.0,6.0,01/06/2016,0.06,1.0,87.0,0.0
189,609012.0,Beautiful appartement on Reforma,2944126,Dacio,CuauhtÃ©moc,19.43221,-99.15708,Entire home/apt,1514.0,4.0,24.0,30/03/2020,0.2,1.0,326.0,0.0
190,2730883.0,Sunny room + balcony in classic house,12581631,Pablo,Benito JuÃ¡rez,19.39567,-99.17694,Private room,246.0,28.0,14.0,02/04/2020,0.2,8.0,144.0,0.0
191,2745912.0,Estudio  con baÃ±o privado. Entrada Independiente,14047971,Mari Carmen,Benito JuÃ¡rez,19.37496,-99.17334,Private room,325.0,2.0,44.0,15/06/2022,0.65,1.0,142.0,14.0
192,1869809.0,Luminoso departamento muy bien ubicado y tranquilo,8793173,Mercedes,Benito JuÃ¡rez,19.36823,-99.18607,Entire home/apt,700.0,10.0,3.0,30/04/2022,0.24,1.0,127.0,2.0
193,2784853.0,â¡50% Off Dtown Terrace & Kitchen Speed Up 100 MBPS,5755202,Andres,Venustiano Carranza,19.41833,-99.11802,Entire home/apt,1318.0,3.0,115.0,29/01/2022,1.29,44.0,80.0,7.0
194,609594.0,House in Xochimilco,2223274,Luis,Xochimilco,19.26541,-99.11365,Entire home/apt,608.0,21.0,12.0,06/10/2020,0.14,1.0,325.0,0.0
195,1877286.0,50% Off 150 Mbps Exclusive Suite step Condesa Roma,5755202,Andres,CuauhtÃ©moc,19.42804,-99.16463,Entire home/apt,3923.0,1.0,104.0,01/06/2022,1.02,44.0,85.0,11.0
196,610914.0,"Stylish 2BR penthouse, views, in Historic Center",1297488,Petra,CuauhtÃ©moc,19.43427,-99.13832,Entire home/apt,4644.0,3.0,1.0,12/10/2015,0.01,5.0,275.0,0.0
197,2789086.0,Cuarto en la JuÃ¡rez,14266395,Lucas,CuauhtÃ©moc,19.42793,-99.15546,Private room,650.0,3.0,0.0,31/12/2022,1.5860325810283387,1.0,365.0,0.0
198,1919273.0,"Bonito, roma norte, ubicadÃ­simo",9949877,Dalia,CuauhtÃ©moc,19.42048,-99.16697,Private room,450.0,2.0,80.0,05/04/2022,0.8,2.0,259.0,4.0
199,2794006.0,"1 BR, queen size bed, security 24h, fast internet",14291448,Miguel,Benito JuÃ¡rez,19.37892,-99.1889,Entire home/apt,700.0,3.0,30.0,18/04/2022,0.55,1.0,136.0,6.0
200,611337.0,"Magnificent 2-BR apartment, views",1297488,Petra,CuauhtÃ©moc,19.43423,-99.13718,Entire home/apt,5654.0,3.0,4.0,24/12/2016,0.05,5.0,264.0,0.0
201,1919310.0,"Great location, nice apartment",9949877,Dalia,CuauhtÃ©moc,19.42242,-99.16823,Private room,350.0,2.0,142.0,20/12/2021,1.37,2.0,182.0,2.0
202,613181.0,90m2 / Mexico City's Hist. downtown,3040937,Jano,CuauhtÃ©moc,19.43826,-99.1366,Entire home/apt,1362.0,3.0,179.0,18/06/2022,1.49,1.0,358.0,9.0
203,1919438.0,Great 1920's Brownstone La JuÃ¡rez,3494399,Rodrigo,CuauhtÃ©moc,19.42048,-99.15678,Entire home/apt,2106.0,2.0,219.0,08/06/2022,2.1,1.0,351.0,25.0
204,617137.0,Apt near Mexico City's downtown,3059169,Andoni,CuauhtÃ©moc,19.44614,-99.15868,Shared room,2028.0,1.0,0.0,31/12/2022,1.5860325810283387,1.0,365.0,0.0
205,2831712.0,Luxury Studios in Roma/Condesa,8618270,Benjamin And Martha,CuauhtÃ©moc,19.41856,-99.16593,Entire home/apt,2250.0,3.0,9.0,05/11/2021,0.09,4.0,365.0,3.0
206,1920070.0,Mountain Oasis surrender by trees,9953466,Gabriela,Tlalpan,19.24444,-99.17044,Private room,417.0,1.0,3.0,27/10/2019,0.05,1.0,365.0,0.0
207,2836677.0,Bello Departamento Parques Polanco,14510906,Ernesto,Miguel Hidalgo,19.44181,-99.18803,Entire home/apt,1420.0,3.0,18.0,14/12/2019,0.18,1.0,363.0,0.0
208,628081.0,"Sunny comfy flat,with terrace. Great location!",2991302,Laura,CuauhtÃ©moc,19.41936,-99.17281,Entire home/apt,2123.0,3.0,259.0,11/06/2022,2.23,2.0,301.0,20.0
209,1925256.0,"CÃ³modo Estudio del ArqueÃ³logo, San Angel CDMX",2518152,Martha Y Pancho,Ãlvaro ObregÃ³n,19.34943,-99.19427,Private room,1800.0,1.0,36.0,22/09/2019,0.36,7.0,365.0,0.0
210,642797.0,"Big Penthouse, Unmatched View. Great Location.",3151538,Leon,Miguel Hidalgo,19.41499,-99.18215,Entire home/apt,6038.0,5.0,93.0,07/05/2022,0.81,3.0,266.0,3.0
211,2848002.0,"Villa Patricia, Heart of Coyoacan",5870021,HÃ©ctor,CoyoacÃ¡n,19.35445,-99.16251,Private room,1300.0,1.0,24.0,18/02/2019,0.25,5.0,171.0,0.0
212,2848113.0,"Villa Conchita, Heart of Coyoacan",5870021,HÃ©ctor,CoyoacÃ¡n,19.35472,-99.16258,Private room,1300.0,1.0,53.0,20/01/2020,0.54,5.0,313.0,0.0
213,1945351.0,"Private room. Near COLMEX, UPN, FLACSO",340030,Griselda,Tlalpan,19.28356,-99.21837,Private room,608.0,3.0,2.0,26/01/2018,0.04,3.0,365.0,0.0
214,2863598.0,"Cozy, sunny room. Located in the heart of CDMX",13793390,Mario,Benito JuÃ¡rez,19.39213,-99.17207,Private room,344.0,2.0,10.0,17/06/2022,5.08,1.0,274.0,10.0
215,654040.0,Private room in nice apartment,3289927,Yaotl,Miguel Hidalgo,19.44232,-99.18332,Private room,588.0,3.0,1.0,03/08/2016,0.01,2.0,365.0,0.0
216,1988412.0,Full appartment in Narvarte,10128524,Jochi,Benito JuÃ¡rez,19.38672,-99.15554,Entire home/apt,710.0,5.0,23.0,18/07/2018,0.22,1.0,337.0,0.0
217,654106.0,1 private room in a nice apartment,3289927,Yaotl,Miguel Hidalgo,19.44216,-99.18382,Private room,588.0,5.0,1.0,21/12/2013,0.01,2.0,365.0,0.0
218,2865649.0,Hermoso depa en Cancún,13546932,Jorge,Miguel Hidalgo,19.43229,-99.19026,Private room,1615.0,1.0,0.0,31/12/2022,1.5860325810283387,1.0,365.0,0.0
219,1999474.0,Big sunny flat Plaza Rio de Janeiro,10300365,Claire,CuauhtÃ©moc,19.42064,-99.16134,Entire home/apt,2019.0,4.0,56.0,13/03/2022,0.54,1.0,235.0,1.0
220,2867671.0,Mex Suites Casa AzÃºl B&B,14659220,Mauricio,Benito JuÃ¡rez,19.37748,-99.18156,Private room,1318.0,2.0,5.0,18/12/2021,0.05,1.0,363.0,1.0
221,691019.0,Modern Complex in Historic Districtâ­ï¸,3531879,Gonzalo & Sandra,CuauhtÃ©moc,19.43048,-99.14461,Entire home/apt,1292.0,21.0,260.0,15/05/2022,2.2,3.0,213.0,8.0
222,2007564.0,Lovely Bright Studio in Perfect Location!,9155234,Tania,Miguel Hidalgo,19.40137,-99.17173,Entire home/apt,707.0,3.0,88.0,30/11/2020,0.85,1.0,208.0,0.0
223,2894095.0,50% off! Two room suite in Santa Fe,14791549,Juan Pablo,Cuajimalpa de Morelos,19.36045,-99.27996,Entire home/apt,305.0,3.0,93.0,31/05/2022,0.98,3.0,51.0,3.0
224,2030859.0,MASTER ROOM IN THE GREAT HOUSE,790208,Maria Jose,Miguel Hidalgo,19.40692,-99.18831,Private room,927.0,2.0,50.0,14/08/2017,0.49,6.0,99.0,0.0
225,2908957.0,Departamento Superior Roma/ Norte- Sanitized,2281290,Suites,CuauhtÃ©moc,19.42536,-99.16043,Entire home/apt,727.0,1.0,36.0,26/01/2022,0.37,46.0,355.0,2.0
226,696031.0,Simple y PrÃ¡ctico a 2 cuadras de Polanco,3531879,Gonzalo & Sandra,Miguel Hidalgo,19.44226,-99.18406,Entire home/apt,1217.0,30.0,145.0,05/04/2021,1.26,3.0,364.0,0.0
227,696037.0,"3 Bedrooms, 2 blocks from Polanco - ALL RENOVATED!",3531879,Gonzalo & Sandra,Miguel Hidalgo,19.4418,-99.18402,Entire home/apt,1420.0,24.0,37.0,31/12/2021,0.32,3.0,301.0,2.0
228,2033931.0,INTIMATE & COMPLETE STUDIO IN ANZURES,7838265,Ernesto,Miguel Hidalgo,19.42887,-99.17651,Entire home/apt,810.0,5.0,18.0,12/06/2022,0.24,11.0,44.0,14.0
229,712611.0,New Home sweet Home Roma/Condesa,3648353,Eduardo,CuauhtÃ©moc,19.41046,-99.16409,Entire home/apt,909.0,3.0,170.0,02/11/2020,1.48,1.0,13.0,0.0
230,2051799.0,Linda HabitaciÃ³n amueblada en Ciudad de MÃ©xico,10514639,Jose Luis,Benito JuÃ¡rez,19.37159,-99.1586,Private room,300.0,1.0,7.0,18/06/2022,2.8,1.0,364.0,7.0
231,728372.0,Casa Indigo in the Center DF groups until 29 Pers,3777702,Abraham,CuauhtÃ©moc,19.44222,-99.14461,Entire home/apt,2827.0,1.0,115.0,09/05/2022,0.98,6.0,250.0,10.0
232,2918765.0,Cuarto en Lomas Virreyes con vista a Chapultepec,14905408,Martin,Miguel Hidalgo,19.42297,-99.20626,Private room,910.0,10.0,13.0,15/05/2022,0.38,1.0,355.0,2.0
233,2056514.0,Acogedor departamento en CoyoacÃ¡n,10531228,Maria,CoyoacÃ¡n,19.35711,-99.16049,Entire home/apt,750.0,2.0,45.0,05/03/2022,0.54,3.0,283.0,11.0
234,2942919.0,Studio Downtown Historic Coyoacan,14993631,Lucrecia,CoyoacÃ¡n,19.34682,-99.16616,Entire home/apt,550.0,3.0,67.0,18/02/2021,1.27,1.0,326.0,0.0
235,729898.0,HEART OF CONDESA  ART DECO BUILDING,1288063,Francisco,CuauhtÃ©moc,19.41226,-99.16594,Entire home/apt,1393.0,1.0,338.0,27/02/2022,2.92,2.0,114.0,45.0
236,3240086.0,THE PLACE TO MEET YOUR EXPECTATIONS!!!,13894824,Marcye,CuauhtÃ©moc,19.43386,-99.14648,Shared room,333.0,3.0,54.0,27/04/2022,0.66,5.0,171.0,9.0
237,737328.0,Business Suite BEIGE near Reforma,3850198,Hermann,CuauhtÃ©moc,19.43059,-99.17073,Hotel room,1111.0,2.0,23.0,20/03/2022,0.2,10.0,362.0,1.0
238,741557.0,Business Suite ORANGE near Reforma,3850198,Hermann,CuauhtÃ©moc,19.43059,-99.17073,Entire home/apt,1111.0,2.0,6.0,21/12/2017,0.05,10.0,363.0,0.0
239,2943836.0,PRECIOSO APARTAMENTO DE 70 M2,13709233,Clemente,Benito JuÃ¡rez,19.36295,-99.15335,Entire home/apt,811.0,3.0,54.0,02/03/2020,0.56,2.0,79.0,0.0
240,3242026.0,Apartment for your Pleasure or Business Trip (A),12682760,Isaul,Miguel Hidalgo,19.45688,-99.21323,Entire home/apt,798.0,7.0,67.0,03/01/2022,0.96,2.0,49.0,4.0
241,2984619.0,1 bedroom apaprtment hotel style service,15219834,Enrique Y Ricardo,Miguel Hidalgo,19.43661,-99.20527,Entire home/apt,1313.0,2.0,68.0,19/12/2021,0.69,27.0,151.0,3.0
242,757338.0,"5 rooms common areas, private residence",3991683,Leonora,CoyoacÃ¡n,19.3454,-99.16951,Hotel room,3225.0,3.0,32.0,01/01/2020,0.28,2.0,358.0,0.0
243,3293072.0,Amazing Loft @ Iconic Building R27,16636749,Ximena,CuauhtÃ©moc,19.43488,-99.15107,Entire home/apt,2019.0,3.0,112.0,06/06/2022,1.23,4.0,327.0,6.0
244,760912.0,"Stylish bachelor pad in La Roma, DF",3817743,Max,CuauhtÃ©moc,19.40891,-99.16083,Private room,808.0,1.0,5.0,30/01/2016,0.04,1.0,364.0,0.0
245,773150.0,LOVELY LITTLE HOUSE COYOACAN,4079778,Rosa Maria,CoyoacÃ¡n,19.34419,-99.16083,Entire home/apt,913.0,3.0,12.0,19/11/2018,0.11,3.0,323.0,0.0
246,2984948.0,Departamento de Lujo en Polanco,15219834,Enrique Y Ricardo,Miguel Hidalgo,19.42962,-99.20321,Entire home/apt,1298.0,2.0,30.0,20/05/2022,0.32,27.0,163.0,4.0
247,2985126.0,Departamento Bosque de Duraznos,15219834,Enrique Y Ricardo,Miguel Hidalgo,19.40522,-99.24098,Entire home/apt,913.0,2.0,23.0,03/05/2022,0.25,27.0,365.0,7.0
248,3293497.0,"Cozzy Studio In Condesa, Mexico DF",16639078,Veronica,CuauhtÃ©moc,19.4061,-99.16957,Entire home/apt,848.0,3.0,74.0,02/04/2021,0.85,1.0,175.0,0.0
249,2986194.0,luxury apartment in Palmas,15219834,Enrique Y Ricardo,Miguel Hidalgo,19.42512,-99.22595,Entire home/apt,1541.0,2.0,25.0,04/06/2022,0.25,27.0,162.0,3.0
250,783080.0,Nice quiet room in a lovely house!!,1767559,Anna,La Magdalena Contreras,19.33009,-99.21418,Private room,608.0,1.0,1.0,26/06/2015,0.01,2.0,365.0,0.0
251,3293655.0,Apartment in the Historic District,12389380,Olivia,CuauhtÃ©moc,19.43815,-99.13644,Entire home/apt,2827.0,3.0,37.0,05/06/2022,0.39,7.0,348.0,9.0
252,783480.0,"Area Sta.Fe,IberoABC Hospital Rooms",4129056,Janet,Cuajimalpa de Morelos,19.35379,-99.28459,Private room,500.0,2.0,27.0,30/11/2019,0.27,2.0,362.0,0.0
253,2987766.0,apartamento de lujo en Palmas,15219834,Enrique Y Ricardo,Miguel Hidalgo,19.42485,-99.22614,Entire home/apt,1257.0,2.0,28.0,02/03/2020,0.3,27.0,124.0,0.0
254,3332515.0,Comfortable apartment in La Condesa,198640,Luis,CuauhtÃ©moc,19.41023,-99.17655,Entire home/apt,734.0,1.0,170.0,22/03/2022,1.74,1.0,175.0,6.0
255,2993993.0,Luxury apartment in Bosques,15219834,Enrique Y Ricardo,Miguel Hidalgo,19.4017,-99.25329,Entire home/apt,1805.0,2.0,55.0,11/07/2021,0.56,27.0,114.0,1.0
256,796477.0,Classic but Modern Apartment in Condesa,4195771,Jair,CuauhtÃ©moc,19.41824,-99.1756,Private room,606.0,3.0,144.0,18/05/2022,1.58,1.0,295.0,4.0
257,3386326.0,Gorgeous 2 BR furnished loft,5286231,Armando,Benito JuÃ¡rez,19.39294,-99.17416,Entire home/apt,1199.0,2.0,37.0,29/08/2021,0.62,1.0,246.0,6.0
258,822005.0,AMAZING LOFT in the heart of CDMX,4316391,Alejandro,Miguel Hidalgo,19.40243,-99.17828,Entire home/apt,1457.0,4.0,50.0,09/11/2021,0.46,1.0,314.0,2.0
259,3013008.0,Your Home in Mexico City,15200931,Elton Jean,Miguel Hidalgo,19.44336,-99.20072,Entire home/apt,1229.0,2.0,118.0,08/06/2022,1.2,3.0,353.0,29.0
260,3424613.0,"non shared Apt. 2 BR, 1 BTH, Tabachin 598 ft2",17224984,Jorge,Miguel Hidalgo,19.4504,-99.18019,Entire home/apt,747.0,2.0,46.0,21/11/2021,0.54,1.0,257.0,1.0
261,3033293.0,#Incredible location & cozy home!!!,15451517,Casa De Mi Morenita,CuauhtÃ©moc,19.42198,-99.15906,Entire home/apt,1514.0,2.0,106.0,06/03/2022,1.09,1.0,312.0,8.0
262,824016.0,Suite 5 - Suites Condesa Mexico,4326326,Rodrigo,CuauhtÃ©moc,19.40915,-99.17321,Entire home/apt,900.0,30.0,46.0,07/11/2019,0.43,6.0,294.0,0.0
263,3458354.0,APARTMENT NEAR SANTA FE MEXICO CITY,17429596,Paola,Cuajimalpa de Morelos,19.36905,-99.29672,Entire home/apt,1190.0,2.0,8.0,03/09/2017,0.08,2.0,297.0,0.0
264,4421504.0,Great Walking-distance Neighborhood,22931264,Chio & Alejandro,CuauhtÃ©moc,19.41624,-99.15748,Entire home/apt,1780.0,2.0,163.0,27/05/2022,2.16,6.0,151.0,34.0
265,3049887.0,Luxury Studio Apartment Palmas,15219834,Enrique Y Ricardo,Miguel Hidalgo,19.42503,-99.22601,Entire home/apt,892.0,2.0,36.0,29/05/2022,0.43,27.0,151.0,5.0
266,3467163.0,Short-Term Room w/airport shuttle,17468617,Rafael,CoyoacÃ¡n,19.33739,-99.12417,Entire home/apt,939.0,7.0,1.0,02/12/2015,0.01,6.0,347.0,0.0
267,3057573.0,Beautiful restored 40s apartment in Polancoâ¥,4455952,Maria Jose,Miguel Hidalgo,19.42993,-99.19266,Entire home/apt,1431.0,2.0,198.0,12/06/2022,2.07,5.0,71.0,39.0
268,4423115.0,Great apartent in the hearth of the city,18012220,Eduardo,CuauhtÃ©moc,19.42587,-99.15385,Private room,505.0,2.0,103.0,01/03/2020,1.24,1.0,160.0,0.0
269,3468307.0,HABITACIÃN CENTRICA,16297760,Dorian,CuauhtÃ©moc,19.417,-99.15975,Private room,565.0,1.0,3.0,03/12/2015,0.03,1.0,364.0,0.0
270,4430765.0,Cozy room in great area,17527001,Andrea,CoyoacÃ¡n,19.35226,-99.16233,Private room,400.0,28.0,23.0,12/04/2017,0.25,5.0,293.0,0.0
271,3105424.0,In the heart of Polanco,12215962,ValentÃ­n,Miguel Hidalgo,19.43242,-99.19045,Entire home/apt,2500.0,14.0,13.0,02/01/2021,0.14,2.0,325.0,0.0
